"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"NHPC","NHPC Limited","EQ","Annual General Meeting And Dividend Re.0.55 Per Share","10","07-Sep-2010","-","09-Sep-2010","22-Sep-2010"
"RSWM","RSWM Limited","EQ","Annual General Meeting And Dividend Rs.2.50 Per Share","10","07-Sep-2010","-","09-Sep-2010","16-Sep-2010"
"SPLIL","SPL Industries Limited","EQ","Annual General Meeting","10","08-Sep-2010","-","10-Sep-2010","20-Sep-2010"
"ALOKTEXT","Alok Industries Limited","EQ","Annual General Meeting And Dividend Re.0.25 Per Share","10","08-Sep-2010","-","10-Sep-2010","17-Sep-2010"
"IVRCLINFRA","IVRCL Limited","EQ","Annual General Meeting And Dividend Re.0.80 Per Share","2","08-Sep-2010","-","10-Sep-2010","18-Sep-2010"
"MBLINFRA","MBL Infrastructure Limited","EQ","Annual General Meeting And Dividend Rs.2/- Per Share","10","08-Sep-2010","-","11-Sep-2010","18-Sep-2010"
"RAJVIR","Rajvir Industries Limited","EQ","Annual General Meeting And Dividend Rs.2/- Per Share","10","08-Sep-2010","-","11-Sep-2010","18-Sep-2010"
"TNTELE","Tamilnadu Telecommunication Limited","EQ","Annual General Meeting","10","08-Sep-2010","-","10-Sep-2010","14-Sep-2010"
"COX&KINGS","Cox & Kings Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","5","08-Sep-2010","-","10-Sep-2010","18-Sep-2010"
"GOLDENTOBC","Golden Tobacco Limited","EQ","Annual General Meeting","10","08-Sep-2010","-","11-Sep-2010","18-Sep-2010"
"SALONACOT","Salona Cotspin Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","10","08-Sep-2010","-","11-Sep-2010","13-Sep-2010"
"HEG","HEG Limited","EQ","Agm / Dividend Rs 10 Per Share","2","08-Sep-2010","-","10-Sep-2010","20-Sep-2010"
"AGI","AGI Greenpac Limited","EQ","Dividend-Rs.2/- Per Share","2","08-Sep-2010","-","13-Sep-2010","22-Sep-2010"
"TVSMOTOR","TVS Motor Company Limited","EQ","Bonus 1:1","1","08-Sep-2010","09-Sep-2010","-","-"
"GARFIBRES","Garware Technical Fibres Limited","EQ","Dividend-Rs.2.50 Per Share","10","08-Sep-2010","-","11-Sep-2010","18-Sep-2010"
"AHLUCONT","Ahluwalia Contracts (India) Limited","EQ","Annual General Meeting And Dividend Re.0.80 Per Share","2","08-Sep-2010","-","10-Sep-2010","17-Sep-2010"
"AMBIKCO","Ambika Cotton Mills Limited","EQ","Annual General Meeting And Dividend Rs.3/- Per Share","10","08-Sep-2010","-","13-Sep-2010","27-Sep-2010"
"PRECWIRE","Precision Wires India Limited","EQ","Interim  Dividend-Rs.2.40 Per Share","1","08-Sep-2010","10-Sep-2010","-","-"
"GEECEE","GeeCee Ventures Limited","EQ","Annual General Meeting And Dividend Rs.1.50 Per Share","10","08-Sep-2010","-","10-Sep-2010","21-Sep-2010"
"UTTAMSTL","Uttam Galva Steels Limited","EQ","Annual General Meeting","10","08-Sep-2010","-","13-Sep-2010","18-Sep-2010"
"DABUR","Dabur India Limited","EQ","Bonus 1:1","1","08-Sep-2010","10-Sep-2010","-","-"
"GITANJALI","Gitanjali Gems Limited","EQ","Annual General Meeting And Final Dividend Rs.2/- Per Share","10","08-Sep-2010","-","11-Sep-2010","25-Sep-2010"
"KPIL","Kalpataru Projects International Limited","EQ","Face Value Split From Rs.10/- To Rs.2/-","2","08-Sep-2010","09-Sep-2010","-","-"
"WOCKPHARMA","Wockhardt Limited","EQ","Annual General Meeting","5","08-Sep-2010","-","13-Sep-2010","20-Sep-2010"
"VICEROY","Viceroy Hotels Limited","EQ","Annual General Meeting","10","08-Sep-2010","-","13-Sep-2010","20-Sep-2010"
"GDL","Gateway Distriparks Limited","EQ","Annual General Meeting / Final Dividend Re.0.50 Per Share / Special Dividend (Interim) Re.1/- Per Share (Purpose Revised)","10","08-Sep-2010","-","10-Sep-2010","20-Sep-2010"
"EASTSILK","Eastern Silk Industries Limited","EQ","Annual General Meeting And Dividend Re.0.12 Per Share (Purpose Revised)","2","08-Sep-2010","-","10-Sep-2010","22-Sep-2010"
"LOTUSEYE","Lotus Eye Hospital and Institute Limited","EQ","Annual General Meeting","10","08-Sep-2010","-","12-Sep-2010","17-Sep-2010"
"MMTC","MMTC Limited","EQ","Annual General Meeting And Dividend Re.0.90 Per Share","1","08-Sep-2010","-","10-Sep-2010","21-Sep-2010"
"SAGCEM","Sagar Cements Limited","EQ","Annual General Meeting And Dividend Rs.2.50 Per Share","2","08-Sep-2010","-","10-Sep-2010","20-Sep-2010"
"ARIES","Aries Agro Limited","EQ","Annual General Meeting And Final Dividend Rs.1.50 Per Share","10","08-Sep-2010","-","11-Sep-2010","17-Sep-2010"
"BPCL","Bharat Petroleum Corporation Limited","EQ","Annual General Meeting And Dividend Rs.14/- Per Share","10","08-Sep-2010","-","13-Sep-2010","24-Sep-2010"
"STARPAPER","Star Paper Mills Limited","EQ","Annual General Meeting And Dividend Re.0.75 Per Share","10","08-Sep-2010","-","10-Sep-2010","17-Sep-2010"
"UNICHEMLAB","Unichem Laboratories Limited","EQ","Annual General Meeting","2","08-Sep-2010","-","13-Sep-2010","15-Sep-2010"
"BRITANNIA","Britannia Industries Limited","EQ","Face Value Split From Rs.10/- To Rs.2/-","1","08-Sep-2010","09-Sep-2010","-","-"
"GSFC","Gujarat State Fertilizers & Chemicals Limited","EQ","Annual General Meeting And Dividend Rs.4.50 Per Share","2","08-Sep-2010","-","11-Sep-2010","24-Sep-2010"
"SALSTEEL","S.A.L. Steel Limited","EQ","Annual General Meeting","10","08-Sep-2010","-","10-Sep-2010","24-Sep-2010"
"SHAHALLOYS","Shah Alloys Limited","EQ","Annual General Meeting","10","08-Sep-2010","-","10-Sep-2010","24-Sep-2010"
"SUBROS","Subros Limited","EQ","Annual General Meeting And Dividend Re.0.70 Per Share","2","08-Sep-2010","-","11-Sep-2010","20-Sep-2010"
"IOC","Indian Oil Corporation Limited","EQ","Annual General Meeting And Dividend Rs.13/- Per Share","10","08-Sep-2010","-","13-Sep-2010","21-Sep-2010"
"MALUPAPER","Malu Paper Mills Limited","EQ","Annual General Meeting","10","08-Sep-2010","-","13-Sep-2010","21-Sep-2010"
"BAJAJ-AUTO","Bajaj Auto Limited","EQ","Bonus 1:1","10","08-Sep-2010","10-Sep-2010","-","-"
"HINDDORROL","Hindustan Dorr-Oliver Limited","EQ","Annual General Meeting And Dividend Re.0.80 Per Share","2","08-Sep-2010","-","13-Sep-2010","15-Sep-2010"
"TRANSWORLD","TRANSWORLD SHIPPING LINES LIMITED","EQ","Annual General Meeting","10","08-Sep-2010","-","13-Sep-2010","21-Sep-2010"
"NEPCAGRO","NEPC  Agro Foods Limited","EQ","Annual General Meeting","10","08-Sep-2010","-","13-Sep-2010","17-Sep-2010"
"IGARASHI","Igarashi Motors India Limited","EQ","Annual General Meeting","10","08-Sep-2010","-","13-Sep-2010","16-Sep-2010"
"NTPC","NTPC Limited","EQ","Annual General Meeting And Final Dividend Re.0.80 Per Share","10","08-Sep-2010","-","11-Sep-2010","23-Sep-2010"
"OMNITECH","Omnitech Infosolutions Limited","EQ","Annual General Meeting And Dividend Rs.1.50 Per Share","10","08-Sep-2010","-","11-Sep-2010","29-Sep-2010"
"OCL","OCL India Limited","EQ","Annual General Meeting And Dividend Rs.4/- Per Share","2","08-Sep-2010","-","10-Sep-2010","17-Sep-2010"
"RAJTV","Raj Television Network Limited","EQ","Annual General Meeting","5","08-Sep-2010","-","10-Sep-2010","16-Sep-2010"
"RUCHIRA","Ruchira Papers Limited","EQ","Annual General Meeting","10","08-Sep-2010","-","10-Sep-2010","16-Sep-2010"
"ABHISHEK","Abhishek Corporation Limited","EQ","Annual General Meeting","10","08-Sep-2010","-","13-Sep-2010","17-Sep-2010"
"UGARSUGAR","The Ugar Sugar Works Limited","EQ","Annual General Meeting","1","08-Sep-2010","-","13-Sep-2010","25-Sep-2010"
"JBMA","JBM Auto Limited","EQ","Annual General Meeting And Dividend Rs.1.50 Per Share","1","08-Sep-2010","-","10-Sep-2010","20-Sep-2010"
"BELCERAMIC","Bell Ceramics Limited","EQ","Annual General Meeting","10","08-Sep-2010","-","13-Sep-2010","18-Sep-2010"
"TIIL","Technocraft Industries (India) Limited","EQ","Annual General Meeting And Dividend Rs.1.50 Per Share","10","08-Sep-2010","-","10-Sep-2010","16-Sep-2010"
"SINTEX","Sintex Industries Limited","EQ","Annual General Meeting And Dividend Rs.1.20 Per Share","1","09-Sep-2010","-","14-Sep-2010","23-Sep-2010"
"JAYAGROGN","Jayant Agro Organics Limited","EQ","Annual General Meeting And Dividend Rs.1.50 Per Share","5","09-Sep-2010","-","14-Sep-2010","18-Sep-2010"
"JINDALSAW","Jindal Saw Limited","EQ","Annual General Meeting And Dividend Rs.1.25 Per Share","1","09-Sep-2010","-","14-Sep-2010","17-Sep-2010"
"KAMATHOTEL","Kamat Hotels (I) Limited","EQ","Annual General Meeting","10","09-Sep-2010","-","14-Sep-2010","25-Sep-2010"
"INFODRIVE","Info-Drive Software Limited","EQ","Annual General Meeting And Dividend Re.0.50 Per Share","1","09-Sep-2010","-","14-Sep-2010","30-Sep-2010"
"TULSI","Tulsi Extrusions Limited","EQ","Annual General Meeting And Dividend Re.0.50 Per Share","10","09-Sep-2010","-","14-Sep-2010","17-Sep-2010"
"GENUSPOWER","Genus Power Infrastructures Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","1","09-Sep-2010","-","14-Sep-2010","17-Sep-2010"
"CALSOFT","California Software Company Limited","EQ","Annual General Meeting And Dividend Rs.2/- Per Share","10","09-Sep-2010","-","14-Sep-2010","17-Sep-2010"
"GOKEX","Gokaldas Exports Limited","EQ","Annual General Meeting","5","09-Sep-2010","-","14-Sep-2010","17-Sep-2010"
"KOTHARIPET","Kothari Petrochemicals Limited","EQ","Annual General Meeting","10","09-Sep-2010","-","14-Sep-2010","22-Sep-2010"
"BAYERCROP","Bayer Cropscience Limited","EQ","Annual General Meeting And Dividend Rs.4/- Per Share","10","09-Sep-2010","-","14-Sep-2010","28-Sep-2010"
"EVEREADY","Eveready Industries India Limited","EQ","Annual General Meeting And Dividend Re.0.50 Per Share","5","09-Sep-2010","-","14-Sep-2010","24-Sep-2010"
"BPL","BPL Limited","EQ","Annual General Meeting","10","09-Sep-2010","-","14-Sep-2010","24-Sep-2010"
"VLSFINANCE","VLS Finance Limited","EQ","Annual General Meeting","10","09-Sep-2010","-","14-Sep-2010","21-Sep-2010"
"SUNPHARMA","Sun Pharmaceutical Industries Limited","EQ","Dividend-Rs.13.75 Per Share","1","09-Sep-2010","-","14-Sep-2010","24-Sep-2010"
"VIVIMEDLAB","Vivimed Labs Limited","EQ","Annual General Meeting And Dividend Rs.1.50 Per Share","2","09-Sep-2010","-","14-Sep-2010","18-Sep-2010"
"AHLWEST","Asian Hotels (West) Limited","EQ","Annual General Meeting And Dividend Rs.3/- Per Share","10","09-Sep-2010","-","14-Sep-2010","18-Sep-2010"
"ONGC","Oil & Natural Gas Corporation Limited","EQ","Annual General Meeting And Final Dividend Rs.15/- Per Share","5","09-Sep-2010","-","14-Sep-2010","23-Sep-2010"
"JKIL","J.Kumar Infraprojects Limited","EQ","Annual General Meeting","5","09-Sep-2010","-","14-Sep-2010","21-Sep-2010"
"ARVIND","Arvind Limited","EQ","Annual General Meeting","10","09-Sep-2010","-","14-Sep-2010","24-Sep-2010"
"KOTHARIPRO","Kothari Products Limited","EQ","Annual General Meeting And Dividend Rs.20/- Per Share","10","09-Sep-2010","-","14-Sep-2010","21-Sep-2010"
"IVRCLAH","IVRCL Assets & Holdings Limited","EQ","Annual General Meeting","10","09-Sep-2010","-","14-Sep-2010","18-Sep-2010"
"SEZALGLASS","Sezal Glass Limited","EQ","Annual General Meeting","1","13-Sep-2010","-","15-Sep-2010","20-Sep-2010"
"CLASSIC","Classic Diamonds (India) Limited","EQ","Annual General Meeting And Dividend Re.0.10 Per Share","2","13-Sep-2010","-","15-Sep-2010","22-Sep-2010"
"PRADIP","Pradip Overseas Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","10","13-Sep-2010","-","15-Sep-2010","29-Sep-2010"
"NOIDATOLL","Noida Toll Bridge Company Limited","EQ","Annual General Meeting (Bc Dates Revised)","10","13-Sep-2010","-","15-Sep-2010","15-Sep-2010"
"MANALIPETC","Manali Petrochemicals Limited","EQ","Annual General Meeting And Dividend Re.0.375 Per Share","5","13-Sep-2010","-","15-Sep-2010","22-Sep-2010"
"RELCAPITAL","Reliance Capital Limited","EQ","Annual General Meeting And Dividend Rs.6.50 Per Share","10","13-Sep-2010","-","15-Sep-2010","28-Sep-2010"
"RPOWER","Reliance Power Limited","EQ","Annual General Meeting","10","13-Sep-2010","-","15-Sep-2010","28-Sep-2010"
"SEPC","SEPC Limited","EQ","Annual General Meeting And Dividend Rs.1.20 Per Share","10","13-Sep-2010","-","15-Sep-2010","29-Sep-2010"
"JINDALSTEL","JINDAL STEEL LIMITED","EQ","Dividend-Rs.1.25 Per Share","1","13-Sep-2010","-","15-Sep-2010","17-Sep-2010"
"RCOM","Reliance Communications Limited","EQ","Annual General Meeting And Dividend Re.0.85 Per Share","5","13-Sep-2010","-","15-Sep-2010","28-Sep-2010"
"DCHL","Deccan Chronicle Holdings Limited","EQ","Annual General Meeting","2","13-Sep-2010","-","15-Sep-2010","22-Sep-2010"
"VIKASHMET","Vikash Metal & Power Limited","EQ","Annual General Meeting And Dividend Re.0.25 Per Share","10","13-Sep-2010","-","15-Sep-2010","22-Sep-2010"
"DYNAMATECH","Dynamatic Technologies Limited","EQ","Annual General Meeting And Final Dividend Rs.3/- Per Share","10","13-Sep-2010","-","15-Sep-2010","22-Sep-2010"
"AUROPHARMA","Aurobindo Pharma Limited","EQ","Annual General Meeting And Dividend Rs.2/- Per Share","1","13-Sep-2010","-","15-Sep-2010","23-Sep-2010"
"GLOBALVECT","Global Vectra Helicorp Limited","EQ","Annual General Meeting","10","13-Sep-2010","-","15-Sep-2010","16-Sep-2010"
"FORTIS","Fortis Healthcare Limited","EQ","Annual General Meeting","10","13-Sep-2010","-","15-Sep-2010","18-Sep-2010"
"KOTARISUG","Kothari Sugars And Chemicals Limited","EQ","Annual General Meeting","10","13-Sep-2010","-","15-Sep-2010","21-Sep-2010"
"LAKSHMIMIL","The Lakshmi Mills Company Limited","EQ","Annual General Meeting And Dividend Rs.9/- Per Share","100","13-Sep-2010","-","15-Sep-2010","22-Sep-2010"
"WSI","W S Industries (I) Limited","EQ","Annual General Meeting","10","13-Sep-2010","-","15-Sep-2010","29-Sep-2010"
"BASML","Bannari Amman Spinning Mills Limited","EQ","Annual General Meeting And Dividend Rs.1.50 Per Share","5","13-Sep-2010","-","15-Sep-2010","20-Sep-2010"
"BHARATIDIL","Bharati Defence and Infrastructure Limited","EQ","Dividend-Rs.3/- Per Share","10","13-Sep-2010","-","15-Sep-2010","22-Sep-2010"
"INSPIRISYS","Inspirisys Solutions Limited","EQ","Annual General Meeting","10","13-Sep-2010","-","15-Sep-2010","22-Sep-2010"
"ASIANELEC","Asian Electronics Limited","EQ","Annual General Meeting","5","13-Sep-2010","-","15-Sep-2010","21-Sep-2010"
"PDPL","Parenteral Drugs (India) Limited","EQ","Annual General Meeting/Dividend Rs.2/- Per Share/Bonus 1:3","10","13-Sep-2010","-","15-Sep-2010","15-Sep-2010"
"SAVERA","Savera Industries Limited","EQ","Annual General Meeting/ Div-Rs.1.20 Per Share","10","13-Sep-2010","-","15-Sep-2010","25-Sep-2010"
"SHIVTEX","Shiva Texyarn Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","10","13-Sep-2010","-","15-Sep-2010","20-Sep-2010"
"GSPL","Gujarat State Petronet Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","10","13-Sep-2010","-","15-Sep-2010","21-Sep-2010"
"BEL","Bharat Electronics Limited","EQ","Annual General Meeting And Dividend Rs.13.20 Per Share","1","13-Sep-2010","-","15-Sep-2010","28-Sep-2010"
"DUNCANSIND","Duncans Industries Limited","EQ","Annual General Meeting","10","13-Sep-2010","-","15-Sep-2010","21-Sep-2010"
"KOTAKBANK","Kotak Mahindra Bank Limited","EQ","Face Value Split From Rs.10/- To Rs.5/-","1","13-Sep-2010","14-Sep-2010","-","-"
"REGENCERAM","Regency Ceramics Limited","EQ","Annual General Meeting","10","14-Sep-2010","-","16-Sep-2010","25-Sep-2010"
"KECL","Kirloskar Electric Company Limited","EQ","Annual General Meeting","10","14-Sep-2010","-","16-Sep-2010","23-Sep-2010"
"LAKSHMIFIN","The Lakshmi Finance & Industrial Corporation Limited","EQ","Annual General Meeting And Dividend Of Rs.2.50 Per Share","10","14-Sep-2010","-","16-Sep-2010","18-Sep-2010"
"SATHAISPAT","Sathavahana Ispat Limited","EQ","Annual General Meeting And Dividend Rs.1.50 Per Share","10","14-Sep-2010","-","16-Sep-2010","30-Sep-2010"
"GPIL","Godawari Power And Ispat limited","EQ","Dividend-Rs.2.50 Per Share","1","14-Sep-2010","-","16-Sep-2010","25-Sep-2010"
"DELTAMAGNT","Delta Manufacturing Limited","EQ","Annual General Meeting","10","14-Sep-2010","-","16-Sep-2010","23-Sep-2010"
"EMAMIREAL","Emami Realty Limited","EQ","Annual General Meeting","2","14-Sep-2010","-","16-Sep-2010","16-Sep-2010"
"GILLANDERS","Gillanders Arbuthnot & Company Limited","EQ","Bonus 1:2","10","14-Sep-2010","15-Sep-2010","-","-"
"AICHAMP","AI Champdany Industries Limited","EQ","Annual General Meeting","5","14-Sep-2010","-","16-Sep-2010","29-Sep-2010"
"PEPL","Pearl Engineering Polymers Limited","EQ","Annual General Meeting","10","14-Sep-2010","-","16-Sep-2010","24-Sep-2010"
"NITINFIRE","Nitin Fire Protection Industries Limited","EQ","Annual General Meeting And Dividend Rs.3.50 Per Share","2","14-Sep-2010","-","16-Sep-2010","21-Sep-2010"
"SUPERFORGE","Super Forgings & Steels Limited","EQ","Annual General Meeting","10","14-Sep-2010","-","16-Sep-2010","29-Sep-2010"
"ARROWTEX","Arrow Textiles Limited","EQ","Annual General Meeting","10","14-Sep-2010","-","16-Sep-2010","23-Sep-2010"
"PHOENIXLL","Phoenix Lamps Limited","EQ","Annual General Meeting","10","14-Sep-2010","-","16-Sep-2010","16-Sep-2010"
"FAME","Fame India Limited","EQ","Annual General Meeting","10","14-Sep-2010","-","16-Sep-2010","22-Sep-2010"
"BRFL","Bombay Rayon Fashions Limited","EQ","Annual General Meeting And Dividend Rs.1.50 Per Share","10","14-Sep-2010","-","16-Sep-2010","21-Sep-2010"
"FIRSTLEASE","First Leasing Company of India Limited","EQ","Dividend-Rs.1.80 Per Share","10","14-Sep-2010","-","16-Sep-2010","23-Sep-2010"
"TALWALKARS","Talwalkars Better Value Fitness Limited","EQ","Annual General Meeting And Dividend Re.0.50 Per Share","10","14-Sep-2010","-","16-Sep-2010","23-Sep-2010"
"TVSSRICHAK","TVS Srichakra Limited","EQ","Annual General Meeting","10","14-Sep-2010","-","16-Sep-2010","20-Sep-2010"
"GUJALKALI","Gujarat Alkalies and Chemicals Limited","EQ","Annual General Meeting And Dividend Rs.3/- Per Share","10","14-Sep-2010","-","16-Sep-2010","28-Sep-2010"
"SUPREMEINF","Supreme Infrastructure India Limited","EQ","Annual General Meeting And Dividend Rs.1.50 Per Share","10","14-Sep-2010","-","16-Sep-2010","20-Sep-2010"
"EASUNREYRL","Easun Reyrolle Limited","EQ","Annual General Meeting/Final Dividend Re.1/- Per Share And Special Dividend Rs.3/- Per Share","2","14-Sep-2010","-","16-Sep-2010","29-Sep-2010"
"KRBL","KRBL Limited","EQ","Annual General Meeting And Dividend Re.0.15 Per Share","1","14-Sep-2010","-","16-Sep-2010","21-Sep-2010"
"MAGNUM","Magnum Ventures Limited","EQ","Annual General Meeting","10","15-Sep-2010","-","17-Sep-2010","17-Sep-2010"
"MELSTAR","Melstar Information Technologies Limited","EQ","Annual General Meeting","10","15-Sep-2010","-","17-Sep-2010","24-Sep-2010"
"PITTIENG","Pitti Engineering Limited","EQ","Annual General Meeting","5","15-Sep-2010","-","17-Sep-2010","20-Sep-2010"
"INFOMEDIA","Infomedia Press Limited","EQ","Annual General Meeting","10","15-Sep-2010","-","17-Sep-2010","17-Sep-2010"
"HITECHGEAR","The Hi-Tech Gears Limited","EQ","Dividend-Rs.4.50 Per Share","10","15-Sep-2010","-","17-Sep-2010","27-Sep-2010"
"KARUNACAB","Karuna Cables Limited","EQ","Annual General Meeting","2","15-Sep-2010","-","17-Sep-2010","18-Sep-2010"
"RAJSREESUG","Rajshree Sugars & Chemicals Limited","EQ","Annual General Meeting And Dividend Rs.3/- Per Share","10","15-Sep-2010","-","17-Sep-2010","20-Sep-2010"
"RESURGERE","Resurgere Mines & Minerals India Limited","EQ","Annual General Meeting/Bonus 2:1/Face Value Split From Rs.10/- To Re.1/-","1","15-Sep-2010","-","17-Sep-2010","19-Sep-2010"
"ASHAPURMIN","Ashapura Minechem Limited","EQ","Annual Book Closure","2","15-Sep-2010","-","17-Sep-2010","24-Sep-2010"
"PARSVNATH","Parsvnath Developers Limited","EQ","Annual General Meeting","5","15-Sep-2010","-","17-Sep-2010","18-Sep-2010"
"TCPLTD","TCP Limited","EQ","Annual General Meetng And Dividend Of Rs.3/- Per Share","10","15-Sep-2010","-","17-Sep-2010","24-Sep-2010"
"DONEAR","Donear Industries Limited","EQ","Annual General Meeting And Dividend Re.0.50 Per Share","2","15-Sep-2010","-","17-Sep-2010","25-Sep-2010"
"JPASSOCIAT","Jaiprakash Associates Limited","EQ","Annual General Meeting And Dividend Re.0.54 Per Share","2","15-Sep-2010","-","17-Sep-2010","21-Sep-2010"
"GALLANTT","Gallantt Ispat Limited","EQ","Annual General Meeting","10","15-Sep-2010","-","17-Sep-2010","24-Sep-2010"
"EPL","EPL Limited","EQ","Annual General Meeting And Dividend Re.0.40 Per Share","2","15-Sep-2010","-","17-Sep-2010","24-Sep-2010"
